Restaurant ID,Restaurant Name,City,Address,Locality,Longitude,Latitude,Cuisines,Average Cost for two,Currency,Has Table booking,Has Online delivery,Is delivering now,Switch to order menu,Price range,Aggregate rating,Rating color,Rating text,Votes,Country Name,url,featured_image,share_url
1866,Shiv Dhaba,New Delhi,"B-39/B, Main Road, Kalkaji, New Delhi",Kalkaji,77.2519915,28.5429843,"North Indian, Chinese",550,Indian Rupees(Rs.),No,No,No,No,2,3.1,Orange,Average,92,India,https://www.zomato.com/ncr/shiv-dhaba-kalkaji-new-delhi?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,https://b.zmtcdn.com/data/pictures/6/1866/29723adbc03064e58d48776e13561742_featured_v2.jpg,
304783,Silver Spoons,New Delhi,"A-107, Double Storey, Kalkaji, New Delhi",Kalkaji,77.25765,28.535954,"North Indian, Street Food",350,Indian Rupees(Rs.),No,Yes,No,No,1,2.7,Orange,Average,6,India,https://www.zomato.com/ncr/silver-spoons-kalkaji-new-delhi?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,https://b.zmtcdn.com/data/pictures/3/304783/8aaf6fa061875cc51e2f5c657dd95d46_featured_v2.jpg,
302811,Takkar Dhaba,New Delhi,"258, Gali 3, Govindpuri, Kalkaji, New Delhi",Kalkaji,77.26170357,28.53804707,North Indian,450,Indian Rupees(Rs.),No,Yes,No,No,1,2.6,Orange,Average,24,India,https://www.zomato.com/ncr/takkar-dhaba-kalkaji-new-delhi?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,https://b.zmtcdn.com/data/pictures/1/302811/f80dba672a7ce3a55ab283d91af7bac2_featured_v2.jpg,
308664,The Biryani Wallas,New Delhi,"Govindpuri, Kalkaji, New Delhi",Kalkaji,77.260126,28.537134,Biryani,650,Indian Rupees(Rs.),No,No,No,No,2,3.2,Orange,Average,26,India,https://www.zomato.com/ncr/the-biryani-wallas-kalkaji-new-delhi?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,https://b.zmtcdn.com/data/pictures/chains/4/308664/0bb655ecaf7de0648246d49467ad589e_featured_v2.jpg,
18133506,The Tuck Shop,New Delhi,"Govindpuri Extension, Kalkaji, New Delhi",Kalkaji,77.25889722,28.53269444,Fast Food,700,Indian Rupees(Rs.),No,No,No,No,2,3.3,Orange,Average,17,India,https://www.zomato.com/ncr/the-tuck-shop-kalkaji-new-delhi?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,https://b.zmtcdn.com/data/pictures/6/18133506/9a92c3e76032029000c15e6e8590f4cb_featured_v2.jpg,
305293,Uncle Xpress,New Delhi,"1, Krishna Market, Near Desh Bandhu College, Kalkaji, New Delhi",Kalkaji,77.25539435,28.54166043,Chinese,400,Indian Rupees(Rs.),No,Yes,No,No,1,3.4,Orange,Average,80,India,https://www.zomato.com/ncr/uncle-xpress-kalkaji-new-delhi?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,https://b.zmtcdn.com/data/pictures/3/305293/7a10c584c9e76734aab089d17cb8aba8_featured_v2.jpg,
2211,Vaishno Rasoi,New Delhi,"Opposite Desh Bandhu College, Krishna Market, Kalkaji, New Delhi",Kalkaji,77.2554673,28.5417988,North Indian,350,Indian Rupees(Rs.),No,Yes,No,No,1,2.6,Orange,Average,23,India,https://www.zomato.com/ncr/vaishno-rasoi-kalkaji-new-delhi?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,https://b.zmtcdn.com/data/pictures/chains/1/2211/73c816e05e01e2eb1464b72b57fe3da5_featured_v2.jpg,
9622,Vatika,New Delhi,"A-373/435, Kalkaji, New Delhi",Kalkaji,77.24925745,28.54313277,"North Indian, Mughlai",550,Indian Rupees(Rs.),No,Yes,No,No,2,2.7,Orange,Average,52,India,https://www.zomato.com/ncr/vatika-kalkaji-new-delhi?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,,
18281989,Walk To Italy,New Delhi,"Shop 1, 999/38, DDA Flats, Kalkaji, New Delhi",Kalkaji,77.2552998,28.52858425,Fast Food,300,Indian Rupees(Rs.),No,No,No,No,1,3.1,Orange,Average,11,India,https://www.zomato.com/ncr/walk-to-italy-kalkaji-new-delhi?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,https://b.zmtcdn.com/data/pictures/9/18281989/1bf4c0e7d6574b1b7b4c003831f006bd_featured_v2.jpg,
18365855,Behrouz Biryani,New Delhi,"Kalkaji, New Delhi",Kalkaji,77.25938,28.537766,Biryani,600,Indian Rupees(Rs.),No,Yes,No,No,2,3.6,Yellow,Good,30,India,https://www.zomato.com/ncr/behrouz-biryani-kalkaji-new-delhi?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,https://b.zmtcdn.com/data/pictures/chains/2/18363082/6b9f81a4938907e2bac21aa937077ac7_featured_v2.jpg,
309737,Big Dragon,New Delhi,"B-41, Ground Floor, Main Market, Kalkaji, New Delhi",Kalkaji,77.25188736,28.54319403,"Chinese, Thai",800,Indian Rupees(Rs.),Yes,No,No,No,2,3.6,Yellow,Good,108,India,https://www.zomato.com/ncr/big-dragon-kalkaji-new-delhi?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,https://b.zmtcdn.com/data/pictures/7/309737/f469c3bd4aef45a66556acef76e063a5_featured_v2.jpg,
18386707,Cafe Filter,New Delhi,"B-33, 1st Floor, Kalkaji, New Delhi",Kalkaji,77.25268575,28.54270391,"Fast Food, Italian, North Indian, Chinese",600,Indian Rupees(Rs.),No,Yes,No,No,2,3.6,Yellow,Good,22,India,https://www.zomato.com/ncr/cafe-filter-kalkaji-new-delhi?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,https://b.zmtcdn.com/data/pictures/7/18386707/666abe5f3d17b7c25bdd6a098259d5be_featured_v2.jpg,
309338,Chowki,New Delhi,"Kalkaji, New Delhi",Kalkaji,77.24800486,28.54287123,North Indian,750,Indian Rupees(Rs.),No,Yes,No,No,2,3.7,Yellow,Good,89,India,https://www.zomato.com/ncr/chowki-kalkaji-new-delhi?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,https://b.zmtcdn.com/data/pictures/chains/8/309338/337e4c133823b3bd27d6f56271a0f7fc_featured_v2.jpg,
18380155,Circle Cafe and Bar,New Delhi,"F1, 1st Floor, Kalkaji, New Delhi",Kalkaji,77.2528632,28.5422688,"Cafe, North Indian, Lebanese, Continental",800,Indian Rupees(Rs.),No,No,No,No,2,3.5,Yellow,Good,30,India,https://www.zomato.com/ncr/circle-cafe-and-bar-kalkaji-new-delhi?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,https://b.zmtcdn.com/data/pictures/5/18380155/6ecfb95f7d9d170f5c651e904356831b_featured_v2.jpg,
18372686,FreshMenu,New Delhi,"Shop 1, 3rd Floor, Ramji Lal Complex, Mini Central, DDA Market, Kalkaji, New Delhi",Kalkaji,77.257216,28.530672,"Italian, Chinese, Continental, Thai, Mediterranean, Lebanese",600,Indian Rupees(Rs.),No,Yes,No,No,2,3.6,Yellow,Good,36,India,https://www.zomato.com/ncr/freshmenu-kalkaji-new-delhi?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,https://b.zmtcdn.com/data/pictures/chains/4/17953934/88ea04bfe1f6a9c7b2d25ae48dbdb8af_featured_v2.jpg,
3610,Giani's,New Delhi,"Near 3, Kalkaji Main Road, Block F, Kalkaji, New Delhi",Kalkaji,77.253107,28.542481,"Ice Cream, Desserts",400,Indian Rupees(Rs.),No,Yes,No,No,1,3.5,Yellow,Good,80,India,https://www.zomato.com/ncr/gianis-kalkaji-new-delhi?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,https://b.zmtcdn.com/data/pictures/chains/6/1156/5e8e278dda5e12e40dc36897d2a22401_featured_v2.jpg,
3054,Gopal's 56,New Delhi,"1691/2, Govind Puri Extension, Kalkaji, New Delhi",Kalkaji,77.25814059,28.53444508,"Ice Cream, Desserts, North Indian, Street Food",200,Indian Rupees(Rs.),No,No,No,No,1,3.8,Yellow,Good,71,India,https://www.zomato.com/ncr/gopals-56-kalkaji-new-delhi?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,https://b.zmtcdn.com/data/pictures/4/3054/3bc0408416305e9fcefaca49b293a9a9_featured_v2.jpg,
311267,Instapizza,New Delhi,"Shop 1, G-34, Kalkaji, New Delhi",Kalkaji,77.25816473,28.54019601,"Pizza, Fast Food",900,Indian Rupees(Rs.),No,Yes,No,No,2,3.8,Yellow,Good,492,India,https://www.zomato.com/ncr/instapizza-kalkaji-new-delhi?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,https://b.zmtcdn.com/data/pictures/chains/7/309387/207f13ff29d3c8c09457a3aa6e48426f_featured_v2.jpg,
307951,Just Vada Pav,New Delhi,"E-157, Krishna Market, Kalkaji, New Delhi",Kalkaji,77.25293074,28.54286122,Street Food,150,Indian Rupees(Rs.),No,No,No,No,1,3.6,Yellow,Good,94,India,https://www.zomato.com/ncr/just-vada-pav-kalkaji-new-delhi?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,https://b.zmtcdn.com/data/pictures/1/307951/9eac51ceafa55195f7b1ff61d8dcdcec_featured_v2.jpg,
1876,Khidmat,New Delhi,"E-9, Main Road, Near Deshbandhu College, Kalkaji, New Delhi",Kalkaji,77.2544796,28.5417947,"North Indian, Mughlai, Chinese",1300,Indian Rupees(Rs.),Yes,Yes,No,No,3,3.6,Yellow,Good,372,India,https://www.zomato.com/ncr/khidmat-kalkaji-new-delhi?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,https://b.zmtcdn.com/data/pictures/6/1876/9b89081a3ccc3b12876be281fbe9d5de_featured_v2.jpg,
412,Naivedyam,New Delhi,"F-12, Main Road, Kalkaji, New Delhi",Kalkaji,77.25427318,28.54195702,South Indian,500,Indian Rupees(Rs.),No,Yes,No,No,2,3.8,Yellow,Good,495,India,https://www.zomato.com/ncr/naivedyam-kalkaji-new-delhi?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,https://b.zmtcdn.com/data/pictures/chains/9/89/f16b4e1a7f70250b8bcce1b09442f726_featured_v2.jpg,
3635,New Shere Punjab Dhaba,New Delhi,"G-17/A, Main Road, Kalkaji, New Delhi",Kalkaji,77.2570837,28.540697,North Indian,600,Indian Rupees(Rs.),No,No,No,No,2,3.6,Yellow,Good,91,India,https://www.zomato.com/ncr/new-shere-punjab-dhaba-kalkaji-new-delhi?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,https://b.zmtcdn.com/data/pictures/5/3635/ef4eac73ff531655fb1d20701a707117_featured_v2.jpg,
9654,Sant Sweets,New Delhi,"A-135, Double Storey, Near HDFC Bank, Kalkaji, New Delhi",Kalkaji,77.25048993,28.54400044,"Street Food, North Indian, Mithai",250,Indian Rupees(Rs.),No,No,No,No,1,3.5,Yellow,Good,60,India,https://www.zomato.com/ncr/sant-sweets-kalkaji-new-delhi?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,,
18354973,Tikka- Way,New Delhi,"E-8, Kalkaji Main Road, Kalkaji, New Delhi",Kalkaji,77.25476695,28.5417806,"North Indian, Chinese",850,Indian Rupees(Rs.),No,Yes,No,No,2,3.5,Yellow,Good,23,India,https://www.zomato.com/ncr/tikka-way-kalkaji-new-delhi?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,https://b.zmtcdn.com/data/pictures/3/18354973/eb557b4579d44a247839f958552cf1bb_featured_v2.jpg,
18392883,Bake Bite,New Delhi,"J-4,135A DDA Flat, Kalkaji, New Delhi",Kalkaji,0,0,"Bakery, Fast Food",250,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,3,India,https://www.zomato.com/ncr/bake-bite-kalkaji-new-delhi?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,,
18446815,Chinese Chaat Corner,New Delhi,"A 385, Double Story, A Block, Kalkaji, New Delhi",Kalkaji,0,0,Chinese,200,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,0,India,https://www.zomato.com/ncr/chinese-chaat-corner-kalkaji-new-delhi?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,https://b.zmtcdn.com/data/pictures/5/18446815/20eb71c221be8f647b89dcef2e0f9038_featured_v2.jpg,
311014,Chocofairies,New Delhi,"Near Alaknanda Market, Kalkaji, New Delhi",Kalkaji,77.2616631,28.5382626,Bakery,200,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,3,India,https://www.zomato.com/ncr/chocofairies-kalkaji-new-delhi?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,https://b.zmtcdn.com/data/pictures/chains/4/311014/e1f232ccdaf62b590635f53c182c2961_featured_v2.jpg,
4325,Punjabi Rasoi,New Delhi,"R-16, Nehru Enclave, Near Paras Ground, Main Kalkaji Road, Kalkaji, New Delhi",Kalkaji,77.2510672,28.5446085,North Indian,350,Indian Rupees(Rs.),No,Yes,No,No,1,2.4,Red,Poor,11,India,https://www.zomato.com/ncr/punjabi-rasoi-kalkaji-new-delhi?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,https://b.zmtcdn.com/data/pictures/5/4325/9bcaeea9b16f4cd842349861383a412e_featured_v2.jpg,
18322653,Punjabi Xpress,New Delhi,"A-385, Double Story, Kalkaji, New Delhi",Kalkaji,77.24908177,28.54347678,"North Indian, Chinese",400,Indian Rupees(Rs.),No,Yes,No,No,1,2.3,Red,Poor,9,India,https://www.zomato.com/ncr/punjabi-xpress-kalkaji-new-delhi?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,https://b.zmtcdn.com/data/pictures/3/18322653/b2c8b8fb8a7563e35e9805a2cbcb7f3a_featured_v2.jpg,
9557,The Cake Factory,New Delhi,"14, Krishna Market, Near Desh Bandhu College, Kalkaji, New Delhi",Kalkaji,77.25578561,28.54201092,"Bakery, Fast Food",400,Indian Rupees(Rs.),No,Yes,No,No,1,2.3,Red,Poor,19,India,https://www.zomato.com/ncr/the-cake-factory-kalkaji-new-delhi?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,https://b.zmtcdn.com/data/pictures/7/9557/366fbb6025a2e43ef38178511ed44b56_featured_v2.jpg,
9470,"34, Chowringhee Lane",New Delhi,"UB-101, Kamla Nagar, New Delhi",Kamla Nagar,77.2071483,28.6809045,Fast Food,300,Indian Rupees(Rs.),No,No,No,No,1,3.3,Orange,Average,86,India,https://www.zomato.com/ncr/34-chowringhee-lane-kamla-nagar-new-delhi?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,https://b.zmtcdn.com/data/pictures/chains/9/349/e38c7548542338ba9bbf213148dcadbd_featured_v2.jpg,
306491,Annapurna Restaurant,New Delhi,"1811, Chandrawal Road, Malka Ganj, Kamla Nagar, New Delhi",Kamla Nagar,77.2061353,28.6778705,"North Indian, Chinese",250,Indian Rupees(Rs.),No,Yes,No,No,1,2.5,Orange,Average,56,India,https://www.zomato.com/ncr/annapurna-restaurant-kamla-nagar-new-delhi?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,https://b.zmtcdn.com/data/pictures/1/306491/38364b82ceb89236470d8df9bc7b7b45_featured_v2.jpg,
18416860,BTW,New Delhi,"6926-33/131A, Jaipuria Mill, Ghantaghar, GT Karnal Road, Kamla Nagar, New Delhi",Kamla Nagar,0,0,"Street Food, North Indian, South Indian, Chinese",400,Indian Rupees(Rs.),No,No,No,No,1,3.1,Orange,Average,10,India,https://www.zomato.com/ncr/btw-1-kamla-nagar-new-delhi?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,https://b.zmtcdn.com/data/pictures/chains/5/1995/81bafd1bb1eba7c21d3a12f9805192ce_featured_v2.jpg,
640,Cafe Coffee Day,New Delhi,"9, UB, Jawahar Nagar, Bungalow Road, Kamla Nagar, New Delhi",Kamla Nagar,77.2072484,28.6817513,Cafe,450,Indian Rupees(Rs.),No,No,No,No,1,3.3,Orange,Average,82,India,https://www.zomato.com/ncr/cafe-coffee-day-kamla-nagar-new-delhi?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,https://b.zmtcdn.com/data/pictures/chains/3/593/3161d552670ea4f70351d21d04624a5f_featured_v2.jpg,
305161,Chawla's Chic Inn,New Delhi,"4, Vardhman Tower, Shakti Nagar Chowk, Kamla Nagar, New Delhi",Kamla Nagar,77.197804,28.6823671,"North Indian, Chinese",650,Indian Rupees(Rs.),No,No,No,No,2,3.3,Orange,Average,26,India,https://www.zomato.com/ncr/chawlas-chic-inn-kamla-nagar-new-delhi?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,https://b.zmtcdn.com/data/pictures/1/305161/89636dbc38054e245b4d451df61757a0_featured_v2.jpg,
306149,Chennai Hot Cafe,New Delhi,"E 143, Shop 4, Kamla Nagar, New Delhi",Kamla Nagar,77.2048113,28.6820522,South Indian,300,Indian Rupees(Rs.),No,No,No,No,1,3.4,Orange,Average,75,India,https://www.zomato.com/ncr/chennai-hot-cafe-kamla-nagar-new-delhi?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,https://b.zmtcdn.com/data/pictures/9/306149/a6296bb25ad6c0cba2b52cd1bf2f2b5e_featured_v2.jpg,
1197,Daawat E Mezbaan,New Delhi,"26A/UA, Bungalow Road, Kamla Nagar, New Delhi",Kamla Nagar,77.20841881,28.67991553,"Mughlai, North Indian",800,Indian Rupees(Rs.),No,No,No,No,2,3.1,Orange,Average,77,India,https://www.zomato.com/ncr/daawat-e-mezbaan-kamla-nagar-new-delhi?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,https://b.zmtcdn.com/data/pictures/7/1197/9a9501183f9229b5170c38c587587c45_featured_v2.jpg,
18198467,Dessert in Desert,New Delhi,"21-UB, Jawahar Nagar, Kamla Nagar, New Delhi",Kamla Nagar,77.2066978,28.6819638,"Cafe, Fast Food, Desserts",450,Indian Rupees(Rs.),No,No,No,No,1,3.4,Orange,Average,38,India,https://www.zomato.com/ncr/dessert-in-desert-kamla-nagar-new-delhi?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,https://b.zmtcdn.com/data/pictures/7/18198467/d97aeeb21181be98d4ea63513bd35f69_featured_v2.jpg,
311903,Domino's Pizza,New Delhi,"Ground Floor, 29/4,  Nangia Park, Shakti Nagar, Near Kamla Nagar, Kamla Nagar, New Delhi",Kamla Nagar,77.1953759,28.67940137,"Pizza, Fast Food",700,Indian Rupees(Rs.),No,No,No,No,2,3.4,Orange,Average,36,India,https://www.zomato.com/ncr/dominos-pizza-kamla-nagar-new-delhi?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,https://b.zmtcdn.com/data/pictures/chains/3/143/dde3fc9c17042d704203be9ede5a8685_featured_v2.jpg,
18458665,Filmy Cafe & Bar,New Delhi,"4/3, 1st Floor, Roop Nagar, Near Kamla Nagar Market, Kamla Nagar, New Delhi",Kamla Nagar,77.2012178,28.6834998,"North Indian, Fast Food, Chinese, Continental",1200,Indian Rupees(Rs.),Yes,No,No,No,3,2.9,Orange,Average,4,India,https://www.zomato.com/ncr/filmy-cafe-bar-kamla-nagar-new-delhi?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,https://b.zmtcdn.com/data/pictures/5/18458665/d6966593ea8a1c27b99b2d03d6a1a445_featured_v2.jpg,
6651,Firenze,New Delhi,"6, 38 Bungalow Road, Kamla Nagar, New Delhi",Kamla Nagar,77.2048445,28.6839604,Cafe,500,Indian Rupees(Rs.),No,No,No,No,2,2.8,Orange,Average,25,India,https://www.zomato.com/ncr/firenze-kamla-nagar-new-delhi?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,https://b.zmtcdn.com/data/pictures/1/6651/21f6c10c280d2421a7ad51d7d5aaade1_featured_v2.jpg,
311076,Giani,New Delhi,"30/26, Near Nangia Park, Shakti Nagar, Kamla Nagar, New Delhi",Kamla Nagar,77.19552509,28.68010437,"Ice Cream, Desserts",400,Indian Rupees(Rs.),No,Yes,No,No,1,3.4,Orange,Average,41,India,https://www.zomato.com/ncr/giani-kamla-nagar-new-delhi?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,https://b.zmtcdn.com/data/pictures/chains/2/2532/c9e877a323d1d6d8684090e05d4952c2_featured_v2.jpg,
9001,Gullu's,New Delhi,"2, Main Road, Malka Ganj, Kamla Nagar, New Delhi",Kamla Nagar,77.207839,28.6770968,"North Indian, Mughlai",550,Indian Rupees(Rs.),No,No,No,No,2,3.1,Orange,Average,69,India,https://www.zomato.com/ncr/gullus-kamla-nagar-new-delhi?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,https://b.zmtcdn.com/data/pictures/1/9001/bb88dd33394f4eda1a2fefaed51e0004_featured_v2.jpg,
8995,Manwhar,New Delhi,"5, Roop Nagar, Shakti Nagar Chowk, Kamla Nagar, New Delhi",Kamla Nagar,77.1982887,28.6819382,"South Indian, North Indian, Chinese",650,Indian Rupees(Rs.),No,No,No,No,2,3.2,Orange,Average,69,India,https://www.zomato.com/ncr/manwhar-kamla-nagar-new-delhi?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,https://b.zmtcdn.com/data/pictures/5/8995/ef1fa0bd55ecca0f465e170488aa77d3_featured_v2.jpg,
18489508,Midnight Hunger Hub,New Delhi,"Kamla Nagar, New Delhi",Kamla Nagar,0,0,"North Indian, Fast Food, Italian, Asian",800,Indian Rupees(Rs.),No,No,No,No,2,3.3,Orange,Average,6,India,https://www.zomato.com/ncr/midnight-hunger-hub-kamla-nagar-new-delhi?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,https://b.zmtcdn.com/data/pictures/chains/6/18368016/bf77fa43bac8ff3c6794215e72f872bb_featured_v2.jpg,
7689,Mini Shop,New Delhi,"1, UB, Opposite KM College, Bunglow Road, Kamla Nagar, New Delhi",Kamla Nagar,77.2064283,28.6824755,"Fast Food, Beverages",150,Indian Rupees(Rs.),No,No,No,No,1,3.3,Orange,Average,49,India,https://www.zomato.com/ncr/mini-shop-kamla-nagar-new-delhi?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,https://b.zmtcdn.com/data/pictures/9/7689/b8e6159a7eaab906a2ced8ca7295bb80_featured_v2.jpg,
307959,Nine 75 Lounge & Bar,New Delhi,"B-49, Kamla Nagar Main Road, Kamla Nagar, New Delhi",Kamla Nagar,77.20048,28.6826214,"Chinese, North Indian, Italian, Continental, Fast Food",800,Indian Rupees(Rs.),Yes,No,No,No,2,3.2,Orange,Average,145,India,https://www.zomato.com/ncr/nine-75-lounge-bar-kamla-nagar-new-delhi?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,https://b.zmtcdn.com/data/pictures/9/307959/d8baaadf6e7aad2a5980724c0e93cc45_featured_v2.jpg,
18222571,Pradhan Ji Multi Cuisine Restaurant,New Delhi,"32-UB, Lower Ground Floor, Jawahar Nagar, Kamla Nagar, New Delhi",Kamla Nagar,77.2073715,28.6808616,"North Indian, Chinese, Continental",650,Indian Rupees(Rs.),No,Yes,No,No,2,3.3,Orange,Average,41,India,https://www.zomato.com/ncr/pradhan-ji-multi-cuisine-restaurant-kamla-nagar-new-delhi?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,https://b.zmtcdn.com/data/pictures/1/18222571/0f0e4a245f611875feca43782a61abe8_featured_v2.jpg,
310202,Punjabi Chaap Corner,New Delhi,"E-146, Near Incense Showroom, Kamla Nagar, New Delhi",Kamla Nagar,77.2050808,28.6821675,North Indian,400,Indian Rupees(Rs.),No,Yes,No,No,1,2.9,Orange,Average,15,India,https://www.zomato.com/ncr/punjabi-chaap-corner-kamla-nagar-new-delhi?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,https://b.zmtcdn.com/data/pictures/2/310202/b80922a22e8045776acf65d62462b139_featured_v2.jpg,
301470,Sagar Ratna,New Delhi,"115-A, Ground Floor, Kamla Nagar, New Delhi",Kamla Nagar,77.1986842,28.6816581,"South Indian, North Indian, Chinese",600,Indian Rupees(Rs.),No,Yes,No,No,2,2.7,Orange,Average,109,India,https://www.zomato.com/ncr/sagar-ratna-kamla-nagar-new-delhi?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,https://b.zmtcdn.com/data/pictures/chains/5/305/ac7a6fc499d25fe45946885f2c4d2e9a_featured_v2.jpg,
5433,Shiva Coffee & South Indian Fast Food,New Delhi,"1-D, Kamla Nagar, New Delhi",Kamla Nagar,77.199757,28.6823852,South Indian,300,Indian Rupees(Rs.),No,No,No,No,1,2.7,Orange,Average,41,India,https://www.zomato.com/ncr/shiva-coffee-south-indian-fast-food-1-kamla-nagar-new-delhi?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,https://b.zmtcdn.com/data/pictures/3/5433/056e3217c067ae2060a9d84dccc42866_featured_v2.jpg,
18349733,The Ice Cafe,New Delhi,"25-UB, Jawahar Nagar, Kamla Nagar, New Delhi",Kamla Nagar,77.20695868,28.6815983,"Cafe, Chinese, Continental, Italian, Desserts, Beverages",400,Indian Rupees(Rs.),No,No,No,No,1,3.2,Orange,Average,28,India,https://www.zomato.com/ncr/the-ice-cafe-kamla-nagar-new-delhi?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,https://b.zmtcdn.com/data/pictures/3/18349733/5fff18d6c432b51a03da93504c80c19f_featured_v2.jpg,
